,subject,age_group_x,roi,triplet,comparison,within_sim,across_sim,difference,trials,triplet_accuracy,avg_RT,avg_repetitions,age,sex,scanner
692,temple098,child,sl-AC_age_hip,1,AC,-0.234290123764168,0.1703388945126032,-0.4046290182767713,8,0.625,8.13925,1.25,8.44,M,prisma
693,temple098,child,sl-AC_age_hip,2,AC,0.1220835603769207,0.1057460872601694,0.0163374731167512,8,0.625,9.08505,1.375,8.44,M,prisma
694,temple098,child,sl-AC_age_hip,3,AC,-0.3645374408613673,0.0924715537107475,-0.4570089945721148,8,0.875,8.970575,1.5,8.44,M,prisma
695,temple098,child,sl-AC_age_hip,4,AC,0.0723089071618849,0.1297387847950533,-0.0574298776331684,8,0.5,8.43625,1.375,8.44,M,prisma
696,temple099,adult,sl-AB_age_gm,1,AB,0.610688092789294,0.3483308506647277,0.2623572421245663,8,1.0,8.1625875,1.125,19.88,F,prisma
697,temple099,adult,sl-AB_age_gm,2,AB,0.1251556636836983,0.2619716822907989,-0.1368160186071006,8,1.0,8.2207125,1.125,19.88,F,prisma
698,temple099,adult,sl-AB_age_gm,3,AB,0.1893458277989112,0.2209230342818563,-0.0315772064829451,8,1.0,8.3365875,1.0,19.88,F,prisma
699,temple099,adult,sl-AB_age_gm,4,AB,0.5478842919487839,0.232830401791671,0.3150538901571128,8,0.875,8.2729375,1.125,19.88,F,prisma
700,temple099,adult,sl-AB_group_hip,1,AB,0.0111133082823555,-0.1391676147760053,0.1502809230583608,8,1.0,8.1625875,1.125,19.88,F,prisma
701,temple099,adult,sl-AB_group_hip,2,AB,0.1196689233477061,0.031435005125625,0.0882339182220811,8,1.0,8.2207125,1.125,19.88,F,prisma
702,temple099,adult,sl-AB_group_hip,3,AB,0.1023819767067148,0.0168904727844527,0.085491503922262,8,1.0,8.3365875,1.0,19.88,F,prisma
703,temple099,adult,sl-AB_group_hip,4,AB,0.2393356542071083,0.0334227094681596,0.2059129447389486,8,0.875,8.2729375,1.125,19.88,F,prisma
704,temple099,adult,sl-AC_age_hip,1,AC,0.2194983871846207,0.0948023692371938,0.1246960179474269,8,1.0,8.1625875,1.125,19.88,F,prisma
705,temple099,adult,sl-AC_age_hip,2,AC,-0.2603817968966026,0.0374835385701213,-0.2978653354667239,8,1.0,8.2207125,1.125,19.88,F,prisma
706,temple099,adult,sl-AC_age_hip,3,AC,0.5867274678351835,0.1135403344939455,0.4731871333412379,8,1.0,8.3365875,1.0,19.88,F,prisma
707,temple099,adult,sl-AC_age_hip,4,AC,0.2890517391234666,0.1728050075193891,0.1162467316040775,8,0.875,8.2729375,1.125,19.88,F,prisma
708,temple103,adolescent,sl-AB_age_gm,1,AB,0.5181534965296367,0.0655083704997743,0.4526451260298624,8,1.0,9.1519125,1.0,12.21,M,prisma
709,temple103,adolescent,sl-AB_age_gm,2,AB,-0.0730984553178619,-0.0880848862446945,0.0149864309268326,8,1.0,9.7648625,1.375,12.21,M,prisma
710,temple103,adolescent,sl-AB_age_gm,3,AB,-0.0681919570423855,0.1092328399651278,-0.1774247970075134,8,1.0,9.1939625,1.875,12.21,M,prisma
711,temple103,adolescent,sl-AB_age_gm,4,AB,0.1030580791543234,0.0118446999036329,0.0912133792506905,8,1.0,9.383775,1.625,12.21,M,prisma
712,temple103,adolescent,sl-AB_group_hip,1,AB,0.0634089376504465,0.0256795629180742,0.0377293747323722,8,1.0,9.1519125,1.0,12.21,M,prisma
713,temple103,adolescent,sl-AB_group_hip,2,AB,-0.0051957327988542,-0.0081293284106589,0.0029335956118047,8,1.0,9.7648625,1.375,12.21,M,prisma
714,temple103,adolescent,sl-AB_group_hip,3,AB,-0.3398782419728762,-0.1268689597687212,-0.213009282204155,8,1.0,9.1939625,1.875,12.21,M,prisma
715,temple103,adolescent,sl-AB_group_hip,4,AB,-0.2279832202697273,-0.1025443271674744,-0.1254388931022528,8,1.0,9.383775,1.625,12.21,M,prisma
716,temple103,adolescent,sl-AC_age_hip,1,AC,0.3746989803108582,0.0632750194787724,0.3114239608320858,8,1.0,9.1519125,1.0,12.21,M,prisma
717,temple103,adolescent,sl-AC_age_hip,2,AC,-0.232751205125218,-0.0579022831888646,-0.1748489219363533,8,1.0,9.7648625,1.375,12.21,M,prisma
718,temple103,adolescent,sl-AC_age_hip,3,AC,-0.0562227266127434,0.0228983040380615,-0.0791210306508049,8,1.0,9.1939625,1.875,12.21,M,prisma
719,temple103,adolescent,sl-AC_age_hip,4,AC,-0.0839855116974171,0.0383028124172509,-0.1222883241146681,8,1.0,9.383775,1.625,12.21,M,prisma
720,temple105,adult,sl-AB_age_gm,1,AB,0.212175340254296,0.0362357444901516,0.1759395957641443,8,1.0,6.308425,1.0,18.56,M,prisma
721,temple105,adult,sl-AB_age_gm,2,AB,-0.1280127696126038,-0.0061691209442636,-0.1218436486683402,8,1.0,7.5462875,1.125,18.56,M,prisma
722,temple105,adult,sl-AB_age_gm,3,AB,0.1939328527652888,0.0636495466001687,0.1302833061651201,8,1.0,7.7039125,1.25,18.56,M,prisma
723,temple105,adult,sl-AB_age_gm,4,AB,0.1007112396598466,0.0187004722067981,0.0820107674530485,8,1.0,8.0820375,1.0,18.56,M,prisma
724,temple105,adult,sl-AB_group_hip,1,AB,0.1105425824900705,0.012527223151315,0.0980153593387554,8,1.0,6.308425,1.0,18.56,M,prisma
725,temple105,adult,sl-AB_group_hip,2,AB,0.1250332017016364,-0.0416493249962529,0.1666825266978893,8,1.0,7.5462875,1.125,18.56,M,prisma
726,temple105,adult,sl-AB_group_hip,3,AB,-0.1234193631316261,-0.0557329730936346,-0.0676863900379914,8,1.0,7.7039125,1.25,18.56,M,prisma
727,temple105,adult,sl-AB_group_hip,4,AB,0.2154450609455639,-0.0853545837261067,0.3007996446716706,8,1.0,8.0820375,1.0,18.56,M,prisma
728,temple105,adult,sl-AC_age_hip,1,AC,0.2132876102593659,0.1206008311748275,0.0926867790845383,8,1.0,6.308425,1.0,18.56,M,prisma
729,temple105,adult,sl-AC_age_hip,2,AC,0.0136247899878001,0.1123500139139954,-0.0987252239261952,8,1.0,7.5462875,1.125,18.56,M,prisma
730,temple105,adult,sl-AC_age_hip,3,AC,0.070064959386424,0.07617731831522,-0.006112358928796,8,1.0,7.7039125,1.25,18.56,M,prisma
731,temple105,adult,sl-AC_age_hip,4,AC,0.090775943140309,0.0136500475656764,0.0771258955746326,8,1.0,8.0820375,1.0,18.56,M,prisma
732,temple106,adult,sl-AB_age_gm,1,AB,-0.0226424258403715,0.1913512652773959,-0.2139936911177674,8,1.0,8.532375,1.0,20.19,M,prisma
733,temple106,adult,sl-AB_age_gm,2,AB,0.8029339416252581,0.3970390668526861,0.405894874772572,8,1.0,8.3306625,1.0,20.19,M,prisma
734,temple106,adult,sl-AB_age_gm,3,AB,-0.0291669758552789,0.2263896640676476,-0.2555566399229265,8,1.0,8.2832625,1.0,20.19,M,prisma
735,temple106,adult,sl-AB_age_gm,4,AB,0.0618668174821727,0.3395785448665301,-0.2777117273843574,8,0.875,8.3000625,1.0,20.19,M,prisma
736,temple106,adult,sl-AB_group_hip,1,AB,0.0241708918248931,-0.1164485896117825,0.1406194814366757,8,1.0,8.532375,1.0,20.19,M,prisma
737,temple106,adult,sl-AB_group_hip,2,AB,0.441392753109922,0.0262612190921418,0.4151315340177801,8,1.0,8.3306625,1.0,20.19,M,prisma
738,temple106,adult,sl-AB_group_hip,3,AB,-0.0778958154448418,0.0401706512307856,-0.1180664666756274,8,1.0,8.2832625,1.0,20.19,M,prisma
739,temple106,adult,sl-AB_group_hip,4,AB,-0.228039546571232,-0.011924890253978,-0.216114656317254,8,0.875,8.3000625,1.0,20.19,M,prisma
740,temple106,adult,sl-AC_age_hip,1,AC,-0.0982712497963806,0.009360035554407,-0.1076312853507876,8,1.0,8.532375,1.0,20.19,M,prisma
741,temple106,adult,sl-AC_age_hip,2,AC,0.0349023683666423,-0.0532863294161252,0.0881886977827676,8,1.0,8.3306625,1.0,20.19,M,prisma
742,temple106,adult,sl-AC_age_hip,3,AC,0.0210755960805609,0.0198753075680783,0.0012002885124825,8,1.0,8.2832625,1.0,20.19,M,prisma
743,temple106,adult,sl-AC_age_hip,4,AC,-0.0117826337451899,0.0052857158121692,-0.0170683495573592,8,0.875,8.3000625,1.0,20.19,M,prisma
744,temple107,child,sl-AB_age_gm,1,AB,-0.1705406960694261,-0.0734753294488707,-0.0970653666205553,8,0.875,8.4001625,1.75,9.14,F,prisma
745,temple107,child,sl-AB_age_gm,2,AB,-0.2318652161029496,-0.1187474301667446,-0.113117785936205,8,1.0,8.554825,1.5,9.14,F,prisma
746,temple107,child,sl-AB_age_gm,3,AB,-0.0084683820257039,-0.0292294158791557,0.0207610338534517,8,1.0,7.926575,1.125,9.14,F,prisma
747,temple107,child,sl-AB_age_gm,4,AB,-0.1679691160091866,-0.1788158390065443,0.0108467229973577,8,0.625,8.700075,1.125,9.14,F,prisma
748,temple107,child,sl-AB_group_hip,1,AB,0.2308553074731515,0.0114944811651937,0.2193608263079578,8,0.875,8.4001625,1.75,9.14,F,prisma
749,temple107,child,sl-AB_group_hip,2,AB,-0.4668912680125263,-0.1808425848874419,-0.2860486831250843,8,1.0,8.554825,1.5,9.14,F,prisma
750,temple107,child,sl-AB_group_hip,3,AB,-0.0338695856931108,-0.0968887030962,0.0630191174030891,8,1.0,7.926575,1.125,9.14,F,prisma
751,temple107,child,sl-AB_group_hip,4,AB,-0.3710933273044222,-0.2263943848848231,-0.144698942419599,8,0.625,8.700075,1.125,9.14,F,prisma
752,temple107,child,sl-AC_age_hip,1,AC,-0.1695170855716376,-0.1185919630412651,-0.0509251225303724,8,0.875,8.4001625,1.75,9.14,F,prisma
753,temple107,child,sl-AC_age_hip,2,AC,-0.3387666757595107,-0.279982534629313,-0.0587841411301977,8,1.0,8.554825,1.5,9.14,F,prisma
754,temple107,child,sl-AC_age_hip,3,AC,-0.1572347963188679,-0.1954362592141358,0.0382014628952678,8,1.0,7.926575,1.125,9.14,F,prisma
755,temple107,child,sl-AC_age_hip,4,AC,-0.3804472451503343,-0.1325764438183275,-0.2478708013320067,8,0.625,8.700075,1.125,9.14,F,prisma
756,temple108,adult,sl-AB_age_gm,1,AB,0.0333544988630671,-0.0633824960235561,0.0967369948866233,8,1.0,5.348975,1.0,18.93,M,prisma
757,temple108,adult,sl-AB_age_gm,2,AB,-0.0873596594218659,-0.0667238319886205,-0.0206358274332453,8,1.0,8.6936125,1.0,18.93,M,prisma
758,temple108,adult,sl-AB_age_gm,3,AB,0.0935876996674545,-0.0668656680308266,0.1604533676982811,8,1.0,4.7389875,1.0,18.93,M,prisma
759,temple108,adult,sl-AB_age_gm,4,AB,-0.1091669255816321,-0.0229273364723268,-0.0862395891093053,8,1.0,3.910975,1.0,18.93,M,prisma
760,temple108,adult,sl-AB_group_hip,1,AB,0.6653304161785251,0.0170937934815851,0.6482366226969399,8,1.0,5.348975,1.0,18.93,M,prisma
761,temple108,adult,sl-AB_group_hip,2,AB,-0.3964723985245595,-0.1294080950215397,-0.2670643035030199,8,1.0,8.6936125,1.0,18.93,M,prisma
762,temple108,adult,sl-AB_group_hip,3,AB,0.1703966292458474,0.0335287023829192,0.1368679268629281,8,1.0,4.7389875,1.0,18.93,M,prisma
763,temple108,adult,sl-AB_group_hip,4,AB,0.3108483600431036,0.0642840852836423,0.2465642747594613,8,1.0,3.910975,1.0,18.93,M,prisma
764,temple108,adult,sl-AC_age_hip,1,AC,-0.1155296221646007,-0.0403278720361932,-0.0752017501284074,8,1.0,5.348975,1.0,18.93,M,prisma
765,temple108,adult,sl-AC_age_hip,2,AC,-0.4245827008937615,-0.1707980355276324,-0.2537846653661291,8,1.0,8.6936125,1.0,18.93,M,prisma
766,temple108,adult,sl-AC_age_hip,3,AC,0.2684260869761918,0.1071917015034667,0.161234385472725,8,1.0,4.7389875,1.0,18.93,M,prisma
767,temple108,adult,sl-AC_age_hip,4,AC,0.0554992126193891,-0.254675828961381,0.3101750415807702,8,1.0,3.910975,1.0,18.93,M,prisma
768,temple109,adolescent,sl-AB_age_gm,1,AB,-0.050613261072138,-0.0337617993196694,-0.0168514617524686,8,1.0,9.1674375,1.125,11.76,F,prisma
769,temple109,adolescent,sl-AB_age_gm,2,AB,0.1793626201354262,-0.057383519359019,0.2367461394944452,8,0.625,8.8902,1.0,11.76,F,prisma
770,temple109,adolescent,sl-AB_age_gm,3,AB,0.2667037005412396,0.0019847951730658,0.2647189053681738,8,1.0,8.327987499999999,1.0,11.76,F,prisma
771,temple109,adolescent,sl-AB_age_gm,4,AB,-0.1644771629091515,-0.0067112444260987,-0.1577659184830527,8,1.0,8.5417875,1.0,11.76,F,prisma
772,temple109,adolescent,sl-AB_group_hip,1,AB,0.1460038726862915,-0.0456518437745425,0.191655716460834,8,1.0,9.1674375,1.125,11.76,F,prisma
773,temple109,adolescent,sl-AB_group_hip,2,AB,-0.0220029459480218,-0.1622095850926625,0.1402066391446407,8,0.625,8.8902,1.0,11.76,F,prisma
774,temple109,adolescent,sl-AB_group_hip,3,AB,-0.3854005274912191,-0.1734475436551035,-0.2119529838361155,8,1.0,8.327987499999999,1.0,11.76,F,prisma
775,temple109,adolescent,sl-AB_group_hip,4,AB,-0.1095045063116729,-0.0191807710836711,-0.0903237352280017,8,1.0,8.5417875,1.0,11.76,F,prisma
776,temple109,adolescent,sl-AC_age_hip,1,AC,-0.0175697679101741,0.0516713743259959,-0.06924114223617,8,1.0,9.1674375,1.125,11.76,F,prisma
777,temple109,adolescent,sl-AC_age_hip,2,AC,-0.0931792212571145,0.082036802573397,-0.1752160238305116,8,0.625,8.8902,1.0,11.76,F,prisma
778,temple109,adolescent,sl-AC_age_hip,3,AC,0.3984405860602065,0.2695167405395504,0.1289238455206561,8,1.0,8.327987499999999,1.0,11.76,F,prisma
779,temple109,adolescent,sl-AC_age_hip,4,AC,-0.0320145548284285,0.1508458502907673,-0.1828604051191958,8,1.0,8.5417875,1.0,11.76,F,prisma
780,temple110,adolescent,sl-AB_age_gm,1,AB,0.086390738872073,0.0510535711185239,0.0353371677535491,8,1.0,9.6922625,1.0,12.74,F,prisma
781,temple110,adolescent,sl-AB_age_gm,2,AB,0.0401718122326969,0.0387986933576796,0.0013731188750172,8,1.0,8.6125375,1.0,12.74,F,prisma
782,temple110,adolescent,sl-AB_age_gm,3,AB,0.0625453495772994,0.1103681751058117,-0.0478228255285122,8,1.0,9.24865,1.125,12.74,F,prisma
783,temple110,adolescent,sl-AB_age_gm,4,AB,-0.1159072814129664,0.0921291482678601,-0.2080364296808266,8,1.0,9.5751125,1.0,12.74,F,prisma
784,temple110,adolescent,sl-AB_group_hip,1,AB,0.1889402868670852,0.0535685422789031,0.1353717445881821,8,1.0,9.6922625,1.0,12.74,F,prisma
785,temple110,adolescent,sl-AB_group_hip,2,AB,-0.3596176215591479,-0.0467027805512503,-0.3129148410078976,8,1.0,8.6125375,1.0,12.74,F,prisma
786,temple110,adolescent,sl-AB_group_hip,3,AB,0.1555207662387225,-0.0916482680902982,0.2471690343290208,8,1.0,9.24865,1.125,12.74,F,prisma
787,temple110,adolescent,sl-AB_group_hip,4,AB,0.0217540525596686,-0.1048584278502078,0.1266124804098764,8,1.0,9.5751125,1.0,12.74,F,prisma
788,temple110,adolescent,sl-AC_age_hip,1,AC,-0.1865891019837522,0.0491708567258956,-0.2357599587096478,8,1.0,9.6922625,1.0,12.74,F,prisma
789,temple110,adolescent,sl-AC_age_hip,2,AC,-0.0490372215488455,0.0670339886261367,-0.1160712101749822,8,1.0,8.6125375,1.0,12.74,F,prisma
790,temple110,adolescent,sl-AC_age_hip,3,AC,-0.1138708522388834,-0.0342089650621218,-0.0796618871767615,8,1.0,9.24865,1.125,12.74,F,prisma
791,temple110,adolescent,sl-AC_age_hip,4,AC,0.4872973114302847,0.0142087661876838,0.4730885452426008,8,1.0,9.5751125,1.0,12.74,F,prisma
792,temple111,adolescent,sl-AB_age_gm,1,AB,-0.2976639385597262,-0.1745220157158233,-0.1231419228439029,8,1.0,6.0127875,1.0,12.29,F,prisma
793,temple111,adolescent,sl-AB_age_gm,2,AB,-0.0839160879532716,-0.1029590731454698,0.0190429851921982,8,1.0,7.5159125,1.0,12.29,F,prisma
794,temple111,adolescent,sl-AB_age_gm,3,AB,0.1294075084182072,-0.055955175753107,0.1853626841713142,8,1.0,7.1457375,1.0,12.29,F,prisma
795,temple111,adolescent,sl-AB_age_gm,4,AB,-0.0267446212434311,-0.0567798014737439,0.0300351802303128,8,1.0,5.7194875,1.0,12.29,F,prisma
796,temple111,adolescent,sl-AB_group_hip,1,AB,-0.2217243661382781,0.1304400040911239,-0.352164370229402,8,1.0,6.0127875,1.0,12.29,F,prisma
797,temple111,adolescent,sl-AB_group_hip,2,AB,0.1817421328298821,0.2690389070718263,-0.0872967742419441,8,1.0,7.5159125,1.0,12.29,F,prisma
798,temple111,adolescent,sl-AB_group_hip,3,AB,0.439753431661686,0.24744983136838,0.1923036002933059,8,1.0,7.1457375,1.0,12.29,F,prisma
799,temple111,adolescent,sl-AB_group_hip,4,AB,0.2177463063949806,0.3100770614804316,-0.092330755085451,8,1.0,5.7194875,1.0,12.29,F,prisma
800,temple111,adolescent,sl-AC_age_hip,1,AC,-0.2624483643769562,-0.1459966194300249,-0.1164517449469313,8,1.0,6.0127875,1.0,12.29,F,prisma
801,temple111,adolescent,sl-AC_age_hip,2,AC,-0.0708448003839326,-0.012980976682263,-0.0578638237016695,8,1.0,7.5159125,1.0,12.29,F,prisma
802,temple111,adolescent,sl-AC_age_hip,3,AC,0.0404408473554254,0.0159079486809025,0.0245328986745228,8,1.0,7.1457375,1.0,12.29,F,prisma
803,temple111,adolescent,sl-AC_age_hip,4,AC,-0.0452382716073473,-0.0672970302337731,0.0220587586264258,8,1.0,5.7194875,1.0,12.29,F,prisma
804,temple112,adolescent,sl-AB_age_gm,1,AB,0.0217403216591331,-0.05536119601924,0.0771015176783731,8,0.375,9.5961875,1.0,10.3,M,prisma
805,temple112,adolescent,sl-AB_age_gm,2,AB,0.0979723785244408,0.0540210764169419,0.0439513021074989,8,0.625,9.3727125,1.0,10.3,M,prisma
806,temple112,adolescent,sl-AB_age_gm,3,AB,-0.051261219338282,-0.0488959305614006,-0.0023652887768813,8,1.0,9.5556875,1.125,10.3,M,prisma
807,temple112,adolescent,sl-AB_age_gm,4,AB,-0.1824021798116906,-0.0324347891158333,-0.1499673906958573,8,0.75,9.945575,1.0,10.3,M,prisma
808,temple112,adolescent,sl-AB_group_hip,1,AB,-0.0882826522347799,-0.095038937706027,0.006756285471247,8,0.375,9.5961875,1.0,10.3,M,prisma
809,temple112,adolescent,sl-AB_group_hip,2,AB,-0.0370949222569431,-0.1796058658170229,0.1425109435600797,8,0.625,9.3727125,1.0,10.3,M,prisma
810,temple112,adolescent,sl-AB_group_hip,3,AB,-0.0784328665059697,-0.3039707362380329,0.2255378697320632,8,1.0,9.5556875,1.125,10.3,M,prisma
811,temple112,adolescent,sl-AB_group_hip,4,AB,0.1796806561039694,-0.075420755876971,0.2551014119809404,8,0.75,9.945575,1.0,10.3,M,prisma
812,temple112,adolescent,sl-AC_age_hip,1,AC,0.2974333216037138,0.0887448053707959,0.2086885162329178,8,0.375,9.5961875,1.0,10.3,M,prisma
813,temple112,adolescent,sl-AC_age_hip,2,AC,0.2043420107227596,0.1719628725273214,0.0323791381954382,8,0.625,9.3727125,1.0,10.3,M,prisma
814,temple112,adolescent,sl-AC_age_hip,3,AC,0.168476697723277,0.1656123552352021,0.0028643424880749,8,1.0,9.5556875,1.125,10.3,M,prisma
815,temple112,adolescent,sl-AC_age_hip,4,AC,0.0656333113212134,0.0301330633431732,0.0355002479780402,8,0.75,9.945575,1.0,10.3,M,prisma
816,temple113,child,sl-AB_age_gm,1,AB,0.0263627728852409,0.0018986270695261,0.0244641458157148,8,0.875,8.4925,1.0,9.91,M,prisma
817,temple113,child,sl-AB_age_gm,2,AB,0.0400063569719967,0.0779683415185578,-0.0379619845465611,8,0.625,8.1459625,1.25,9.91,M,prisma
818,temple113,child,sl-AB_age_gm,3,AB,-0.0210591032960344,0.0674107625615558,-0.0884698658575902,8,1.0,9.206975,1.0,9.91,M,prisma
819,temple113,child,sl-AB_age_gm,4,AB,-0.0447457529773581,-0.0233840228113033,-0.0213617301660548,8,0.5,10.425625,1.0,9.91,M,prisma
820,temple113,child,sl-AB_group_hip,1,AB,0.3050801213785111,-0.1781344099804725,0.4832145313589837,8,0.875,8.4925,1.0,9.91,M,prisma
821,temple113,child,sl-AB_group_hip,2,AB,-0.3645395415138466,-0.106128203805299,-0.2584113377085476,8,0.625,8.1459625,1.25,9.91,M,prisma
822,temple113,child,sl-AB_group_hip,3,AB,-0.1213140287565874,-0.2732714145865876,0.1519573858300001,8,1.0,9.206975,1.0,9.91,M,prisma
823,temple113,child,sl-AB_group_hip,4,AB,-0.204215873455975,-0.0683930000181747,-0.1358228734378003,8,0.5,10.425625,1.0,9.91,M,prisma
824,temple113,child,sl-AC_age_hip,1,AC,-0.1843672530840787,-0.1194350906694938,-0.0649321624145849,8,0.875,8.4925,1.0,9.91,M,prisma
825,temple113,child,sl-AC_age_hip,2,AC,-0.2019695769173256,-0.0089202970007272,-0.1930492799165984,8,0.625,8.1459625,1.25,9.91,M,prisma
826,temple113,child,sl-AC_age_hip,3,AC,0.2880935212454019,-0.1227873960896334,0.4108809173350353,8,1.0,9.206975,1.0,9.91,M,prisma
827,temple113,child,sl-AC_age_hip,4,AC,-0.0166962703940075,-0.142506037908534,0.1258097675145264,8,0.5,10.425625,1.0,9.91,M,prisma
828,temple114,child,sl-AB_age_gm,1,AB,0.0974338707329,0.1472445898340834,-0.0498107191011834,8,1.0,9.0418375,1.0,8.8,F,prisma
829,temple114,child,sl-AB_age_gm,2,AB,-0.0185672061622929,0.1461504547774008,-0.1647176609396937,8,0.875,7.9062875,1.125,8.8,F,prisma
830,temple114,child,sl-AB_age_gm,3,AB,0.1667443327101945,0.135936940827643,0.0308073918825515,8,0.875,9.0693875,1.25,8.8,F,prisma
831,temple114,child,sl-AB_age_gm,4,AB,0.140613145634896,0.0894027275206652,0.0512104181142307,8,1.0,8.8912125,1.375,8.8,F,prisma
832,temple114,child,sl-AB_group_hip,1,AB,0.0934168347829884,-0.048561480503535,0.1419783152865235,8,1.0,9.0418375,1.0,8.8,F,prisma
833,temple114,child,sl-AB_group_hip,2,AB,0.3043453647767734,0.1195751742623885,0.1847701905143848,8,0.875,7.9062875,1.125,8.8,F,prisma
834,temple114,child,sl-AB_group_hip,3,AB,-0.0101633242725478,0.0399698141302079,-0.0501331384027557,8,0.875,9.0693875,1.25,8.8,F,prisma
835,temple114,child,sl-AB_group_hip,4,AB,-0.108664639428799,0.0612687339901737,-0.1699333734189727,8,1.0,8.8912125,1.375,8.8,F,prisma
836,temple114,child,sl-AC_age_hip,1,AC,0.1958520255046025,0.1601577220044293,0.0356943035001731,8,1.0,9.0418375,1.0,8.8,F,prisma
837,temple114,child,sl-AC_age_hip,2,AC,-0.0466087674919917,-0.0770451960616288,0.0304364285696371,8,0.875,7.9062875,1.125,8.8,F,prisma
838,temple114,child,sl-AC_age_hip,3,AC,0.1276150981047832,-0.1125160198761494,0.2401311179809327,8,0.875,9.0693875,1.25,8.8,F,prisma
839,temple114,child,sl-AC_age_hip,4,AC,-0.204344796522897,0.0586248508219234,-0.2629696473448205,8,1.0,8.8912125,1.375,8.8,F,prisma
840,temple115,child,sl-AB_age_gm,1,AB,-0.2235487253702996,-0.1914135962349152,-0.0321351291353844,8,0.5,11.421925,1.25,7.33,F,prisma
841,temple115,child,sl-AB_age_gm,2,AB,0.1534409827445041,0.0435967925305336,0.1098441902139704,8,0.5,8.9694375,1.0,7.33,F,prisma
842,temple115,child,sl-AB_age_gm,3,AB,-0.1089746041122023,0.0004784826765756,-0.109453086788778,8,0.625,10.8877125,1.125,7.33,F,prisma
843,temple115,child,sl-AB_age_gm,4,AB,0.1608053772895604,0.1425548359669072,0.0182505413226532,8,0.5,9.9029375,1.0,7.33,F,prisma
844,temple115,child,sl-AB_group_hip,1,AB,-0.4143914687118371,-0.4851180913497742,0.070726622637937,8,0.5,11.421925,1.25,7.33,F,prisma
845,temple115,child,sl-AB_group_hip,2,AB,-0.2676520413004993,-0.5420220129989075,0.2743699716984082,8,0.5,8.9694375,1.0,7.33,F,prisma
846,temple115,child,sl-AB_group_hip,3,AB,-0.305134594045757,-0.4490177475140252,0.1438831534682682,8,0.625,10.8877125,1.125,7.33,F,prisma
847,temple115,child,sl-AB_group_hip,4,AB,-0.4544533377553232,-0.3972551755558599,-0.0571981621994633,8,0.5,9.9029375,1.0,7.33,F,prisma
848,temple115,child,sl-AC_age_hip,1,AC,0.1060748107142324,-0.1054090790530564,0.2114838897672888,8,0.5,11.421925,1.25,7.33,F,prisma
849,temple115,child,sl-AC_age_hip,2,AC,-0.2922606187406923,-0.3197107369868477,0.0274501182461553,8,0.5,8.9694375,1.0,7.33,F,prisma
850,temple115,child,sl-AC_age_hip,3,AC,-0.5890397513343529,-0.1065166937497778,-0.482523057584575,8,0.625,10.8877125,1.125,7.33,F,prisma
851,temple115,child,sl-AC_age_hip,4,AC,-0.5552810481928424,-0.1643348048973948,-0.3909462432954476,8,0.5,9.9029375,1.0,7.33,F,prisma
852,temple116,child,sl-AB_age_gm,1,AB,0.0296625176268819,0.0489610257108319,-0.0192985080839499,8,0.25,10.349775,1.0,7.16,F,prisma
853,temple116,child,sl-AB_age_gm,2,AB,-0.0161946235625896,0.0119419597954593,-0.028136583358049,8,0.25,9.029625,1.125,7.16,F,prisma
854,temple116,child,sl-AB_age_gm,3,AB,-0.2048479452374879,-0.0647557725121295,-0.1400921727253584,8,0.625,9.6131875,1.0,7.16,F,prisma
855,temple116,child,sl-AB_age_gm,4,AB,-0.099098417556715,-0.0793493840194529,-0.019749033537262,8,0.25,11.44795,1.0,7.16,F,prisma
856,temple116,child,sl-AB_group_hip,1,AB,-0.4741876108037696,-0.0064807976512168,-0.4677068131525528,8,0.25,10.349775,1.0,7.16,F,prisma
857,temple116,child,sl-AB_group_hip,2,AB,-0.4264990244998081,-0.0977376266555188,-0.3287613978442893,8,0.25,9.029625,1.125,7.16,F,prisma
858,temple116,child,sl-AB_group_hip,3,AB,0.3327772736184189,0.1360634628390949,0.196713810779324,8,0.625,9.6131875,1.0,7.16,F,prisma
859,temple116,child,sl-AB_group_hip,4,AB,-0.0415280133432402,0.0484985967564991,-0.0900266100997394,8,0.25,11.44795,1.0,7.16,F,prisma
860,temple116,child,sl-AC_age_hip,1,AC,0.1460477702362524,-0.0597161015378545,0.205763871774107,8,0.25,10.349775,1.0,7.16,F,prisma
861,temple116,child,sl-AC_age_hip,2,AC,-0.201116897457156,-0.1665382649457358,-0.0345786325114202,8,0.25,9.029625,1.125,7.16,F,prisma
862,temple116,child,sl-AC_age_hip,3,AC,-0.6960679976200788,-0.0174336385601431,-0.6786343590599355,8,0.625,9.6131875,1.0,7.16,F,prisma
863,temple116,child,sl-AC_age_hip,4,AC,0.115791123025592,-0.1988207834222888,0.3146119064478809,8,0.25,11.44795,1.0,7.16,F,prisma
864,temple117,adolescent,sl-AB_age_gm,1,AB,0.1482780233906634,0.0630274367677946,0.0852505866228687,8,1.0,7.7528,1.0,10.65,F,prisma
865,temple117,adolescent,sl-AB_age_gm,2,AB,-0.052670273221441,0.0623079207601831,-0.1149781939816241,8,1.0,7.788025,1.125,10.65,F,prisma
866,temple117,adolescent,sl-AB_age_gm,3,AB,-0.1008360016685934,0.0470375797785002,-0.1478735814470937,8,1.0,7.2959,1.0,10.65,F,prisma
